PfamUID,Age_oldest
PF08022,3145.0000
PF08023,38.0000
PF08026,182.4051
PF08027,57.5548
PF08028,3145.0000
PF08029,3145.0000
PF08030,3145.0000
PF08031,3145.0000
PF08033,2230.0000
PF08035,645.7238
PF08041,3145.0000
PF08043,544.1525
PF08045,1577.8820
PF08058,656.6236
PF08059,2100.6973
PF08061,382.3736
PF08062,132.0287
PF08063,1934.5575
PF08064,1934.5575
PF08065,454.3147
PF08066,1934.5575
PF08067,544.1525
PF08068,4090.0000
PF08069,3145.0000
PF08070,810.2778
PF08071,3145.0000
PF08072,544.1525
PF08073,1660.0000
PF08074,1577.8820
PF08075,1028.4421
PF08079,1934.5575
PF08080,454.3147
PF08081,810.2778
PF08082,2100.6973
PF08083,2100.6973
PF08084,1934.5575
PF08088,2.9376
PF08100,1577.8820
PF08101,656.6236
PF08105,810.2778
PF08107,138.0000
PF08112,11.6813
PF08114,1577.8820
PF08123,3145.0000
PF08125,3145.0000
PF08127,1660.0000
PF08131,244.4157
PF08132,481.7717
PF08137,846.1460
PF08138,43.6423
PF08142,2100.6973
PF08143,544.1525
PF08144,1934.5575
PF08145,2100.6973
PF08146,1934.5575
PF08147,1934.5575
PF08148,3145.0000
PF08149,2100.6973
PF08150,1028.4421
PF08151,1028.4421
PF08152,3145.0000
PF08153,2100.6973
PF08154,2100.6973
PF08155,2100.6973
PF08156,2100.6973
PF08157,544.1525
PF08158,1934.5575
PF08159,1934.5575
PF08161,1934.5575
PF08163,1934.5575
PF08164,1934.5575
PF08165,949.9125
PF08166,886.0000
PF08167,1934.5575
PF08168,810.2778
PF08169,1028.4421
PF08170,1934.5575
PF08171,590.0000
PF08172,1934.5575
PF08174,1292.5295
PF08175,3145.0000
PF08186,1327.8820
PF08189,104.6982
PF08190,2100.6973
PF08192,1577.8820
PF08193,1577.8820
PF08194,202.0000
PF08198,949.9125
PF08202,1292.5295
PF08203,295.0000
PF08204,886.0000
PF08205,948.0000
PF08206,3145.0000
PF08207,3145.0000
PF08208,1934.5575
PF08209,1934.5575
PF08210,3145.0000
PF08211,3145.0000
PF08212,3145.0000
PF08214,1934.5575
PF08216,1934.5575
PF08217,1934.5575
PF08221,1934.5575
PF08224,77.0088
PF08226,1577.8820
PF08227,1292.5295
PF08228,1292.5295
PF08229,1292.5295
PF08231,1934.5575
PF08232,1934.5575
PF08234,2100.6973
PF08235,3145.0000
PF08236,1934.5575
PF08238,3145.0000
PF08240,3145.0000
PF08241,4090.0000
PF08242,3145.0000
PF08243,1934.5575
PF08244,3145.0000
PF08246,2230.0000
PF08252,295.0000
PF08257,357.6744
PF08259,178.8801
PF08263,3145.0000
PF08264,4090.0000
PF08265,1934.5575
PF08266,886.0000
PF08267,3145.0000
PF08268,1577.8820
PF08271,3145.0000
PF08275,3145.0000
PF08276,1934.5575
PF08277,1934.5575
PF08279,3145.0000
PF08281,3145.0000
PF08282,3145.0000
PF08285,1934.5575
PF08286,1577.8820
PF08287,1292.5295
PF08288,1934.5575
PF08292,2100.6973
PF08295,1934.5575
PF08297,1292.5295
PF08302,3145.0000
PF08303,1660.0000
PF08305,3145.0000
PF08311,1934.5575
PF08312,1934.5575
PF08313,1934.5575
PF08314,1577.8820
PF08315,1934.5575
PF08316,656.6236
PF08317,1714.2089
PF08318,1934.5575
PF08320,2100.6973
PF08321,1934.5575
PF08323,3145.0000
PF08324,1934.5575
PF08325,1934.5575
PF08326,3145.0000
PF08327,3145.0000
PF08328,3145.0000
PF08331,1714.2089
PF08332,3145.0000
PF08333,3145.0000
PF08335,3145.0000
PF08336,1028.4421
PF08337,1028.4421
PF08338,3145.0000
PF08344,886.0000
PF08347,886.0000
PF08351,3145.0000
PF08354,3145.0000
PF08356,1577.8820
PF08357,3145.0000
PF08365,544.1525
PF08366,1028.4421
PF08368,1028.4421
PF08369,3145.0000
PF08370,1934.5575
PF08372,1577.8820
PF08373,3145.0000
PF08374,1028.4421
PF08375,1934.5575
PF08377,544.1525
PF08378,3145.0000
PF08381,1327.8820
PF08383,684.0000
PF08384,544.1525
PF08385,2100.6973
PF08387,1577.8820
PF08389,2230.0000
PF08390,1292.5295
PF08391,454.3147
PF08392,3145.0000
PF08393,2100.6973
PF08395,886.0000
PF08397,1487.8820
PF08399,1028.4421
PF08403,949.9125
PF08407,1934.5575
PF08409,3145.0000
PF08412,886.0000
PF08414,1577.8820
PF08416,1577.8820
PF08417,3145.0000
PF08418,1934.5575
PF08423,3145.0000
PF08424,1934.5575
PF08426,656.6236
PF08427,1487.8820
PF08429,1934.5575
PF08430,886.0000
PF08432,656.6236
PF08433,3145.0000
PF08434,949.9125
PF08436,3145.0000
PF08438,4090.0000
PF08439,3145.0000
PF08441,1028.4421
PF08442,3145.0000
PF08443,4090.0000
PF08444,810.2778
PF08445,3145.0000
PF08446,3145.0000
PF08447,3145.0000
PF08449,2100.6973
PF08450,3145.0000
PF08451,1487.8820
PF08454,1660.0000
PF08457,2100.6973
PF08458,1660.0000
PF08459,3145.0000
PF08466,544.1525
PF08472,1577.8820
PF08473,949.9125
PF08474,1577.8820
PF08477,3145.0000
PF08487,3145.0000
PF08488,1577.8820
PF08490,1934.5575
PF08491,3145.0000
PF08492,1934.5575
PF08493,492.0000
PF08495,3145.0000
PF08498,1934.5575
PF08499,1487.8820
PF08501,3145.0000
PF08502,3145.0000
PF08504,684.0000
PF08506,2100.6973
PF08507,1934.5575
PF08508,1714.2089
PF08509,590.0000
PF08510,1934.5575
PF08511,3145.0000
PF08512,2100.6973
PF08513,2230.0000
PF08514,1934.5575
PF08515,1028.4421
PF08516,1028.4421
PF08517,3145.0000
PF08518,1292.5295
PF08519,3145.0000
PF08520,1487.8820
PF08523,1934.5575
PF08524,1934.5575
PF08526,810.2778
PF08527,3145.0000
PF08528,656.6236
PF08530,3145.0000
PF08532,3145.0000
PF08534,3145.0000
PF08536,3145.0000
PF08538,3145.0000
PF08539,1292.5295
PF08540,3145.0000
PF08541,3145.0000
PF08542,3145.0000
PF08543,3145.0000
PF08544,3145.0000
PF08545,3145.0000
PF08546,3145.0000
PF08547,3145.0000
PF08548,110.6292
PF08550,1934.5575
PF08551,3145.0000
PF08552,656.6236
PF08553,2100.6973
PF08555,1934.5575
PF08557,3145.0000
PF08558,1292.5295
PF08559,1577.8820
PF08560,1577.8820
PF08562,810.2778
PF08563,810.2778
PF08564,1934.5575
PF08565,1934.5575
PF08567,1934.5575
PF08568,1934.5575
PF08569,2100.6973
PF08570,3145.0000
PF08571,1934.5575
PF08572,1934.5575
PF08573,1934.5575
PF08574,1934.5575
PF08576,2100.6973
PF08577,1934.5575
PF08578,1934.5575
PF08580,590.0000
PF08581,1934.5575
PF08584,1934.5575
PF08585,1934.5575
PF08586,295.0000
PF08587,1292.5295
PF08588,1934.5575
PF08589,656.6236
PF08590,1934.5575
PF08591,656.6236
PF08592,3145.0000
PF08594,295.0000
PF08595,656.6236
PF08596,1577.8820
PF08597,2100.6973
PF08598,1934.5575
PF08599,949.9125
PF08600,1934.5575
PF08601,1577.8820
PF08603,1934.5575
PF08604,886.0000
PF08605,590.0000
PF08606,1934.5575
PF08608,3145.0000
PF08609,2100.6973
PF08610,1934.5575
PF08611,1292.5295
PF08612,1934.5575
PF08613,3145.0000
PF08614,3145.0000
PF08615,1934.5575
PF08616,1934.5575
PF08617,3145.0000
PF08618,1292.5295
PF08619,590.0000
PF08620,1934.5575
PF08621,1934.5575
PF08622,656.6236
PF08623,1934.5575
PF08624,1292.5295
PF08625,1934.5575
PF08626,1934.5575
PF08627,1934.5575
PF08628,1934.5575
PF08629,886.0000
PF08630,656.6236
PF08631,1714.2089
PF08632,1292.5295
PF08633,1292.5295
PF08635,3145.0000
PF08636,1934.5575
PF08638,1934.5575
PF08639,1577.8820
PF08640,2100.6973
PF08641,1292.5295
PF08642,1934.5575
PF08644,2100.6973
PF08645,3145.0000
PF08646,3145.0000
PF08647,1934.5575
PF08648,1934.5575
PF08649,1934.5575
PF08650,1934.5575
PF08651,1292.5295
PF08652,1934.5575
PF08653,1934.5575
PF08654,1934.5575
PF08655,1934.5575
PF08656,656.6236
PF08657,1292.5295
PF08658,1292.5295
PF08659,3145.0000
PF08660,4090.0000
PF08661,3145.0000
PF08662,3145.0000
PF08666,3145.0000
PF08669,3145.0000
PF08670,3145.0000
PF08672,1934.5575
PF08674,810.2778
PF08675,949.9125
PF08676,3145.0000
PF08683,2100.6973
PF08685,3145.0000
PF08686,886.0000
PF08687,886.0000
PF08688,645.7238
PF08690,656.6236
PF08694,1934.5575
PF08695,3145.0000
PF08696,3145.0000
PF08698,2100.6973
PF08699,1934.5575
PF08700,1934.5575
PF08701,2100.6973
PF08702,645.7238
PF08703,949.9125
PF08704,3145.0000
PF08707,3145.0000
PF08709,1934.5575
PF08711,3145.0000
PF08713,3145.0000
PF08718,2100.6973
PF08719,3145.0000
PF08725,1028.4421
PF08726,1934.5575
PF08728,656.6236
PF08729,1934.5575
PF08731,1934.5575
PF08733,1292.5295
PF08734,3145.0000
PF08736,1028.4421
PF08737,1934.5575
PF08738,590.0000
PF08742,949.9125
PF08743,3145.0000
PF08744,846.1460
PF08746,1934.5575
PF08752,1934.5575
PF08755,3145.0000
PF08757,3145.0000
PF08758,645.7238
PF08760,3145.0000
PF08761,3145.0000
PF08763,886.0000
PF08766,1934.5575
PF08767,1934.5575
PF08768,3145.0000
PF08771,2100.6973
PF08772,2100.6973
PF08773,2100.6973
PF08774,3145.0000
PF08776,1487.8820
PF08777,2100.6973
PF08778,886.0000
PF08781,1934.5575
PF08782,1028.4421
PF08783,1934.5575
PF08784,3145.0000
PF08785,1934.5575
PF08787,3145.0000
PF08788,886.0000
PF08790,1934.5575
PF08795,3145.0000
PF08797,3145.0000
PF08799,1934.5575
PF08801,2100.6973
PF08802,3145.0000
PF08806,1934.5575
PF08815,645.7238
PF08819,3145.0000
PF08824,949.9125
PF08826,886.0000
PF08828,743.0000
PF08831,544.1525
PF08832,645.7238
PF08833,824.0000
PF08837,3145.0000
PF08839,1934.5575
PF08840,3145.0000
PF08853,3145.0000
PF08856,3145.0000
PF08857,3145.0000
PF08879,1327.8820
PF08880,1934.5575
PF08881,3145.0000
PF08883,3145.0000
PF08885,3145.0000
PF08888,3145.0000
PF08892,3145.0000
PF08894,3145.0000
PF08907,3145.0000
PF08910,1934.5575
PF08911,1934.5575
PF08912,949.9125
PF08913,1487.8820
PF08914,1934.5575
PF08916,948.0000
PF08917,684.0000
PF08919,1487.8820
PF08920,1934.5575
PF08923,3145.0000
PF08925,1660.0000
PF08926,1028.4421
PF08934,1934.5575
PF08937,454.3147
PF08938,1934.5575
PF08939,3145.0000
PF08941,1028.4421
PF08944,454.3147
PF08945,810.2778
PF08947,886.0000
PF08950,3145.0000
PF08952,1028.4421
PF08953,2230.0000
PF08954,680.2240
PF08961,1577.8820
PF08969,1934.5575
PF08976,1577.8820
PF08983,544.1525
PF08996,2100.6973
PF08999,382.3736
PF09004,886.0000
PF09005,949.9125
PF09006,382.3736
PF09007,810.2778
PF09011,1934.5575
PF09014,544.1525
PF09026,1577.8820
PF09027,824.0000
PF09030,886.0000
PF09032,1934.5575
PF09033,886.0000
PF09034,645.7238
PF09037,646.7178
PF09038,949.9125
PF09041,544.1525
PF09042,454.3147
PF09044,1577.8820
PF09045,886.0000
PF09047,684.0000
PF09049,645.7238
PF09050,645.7238
PF09051,544.1525
PF09055,3145.0000
PF09057,810.2778
PF09058,1028.4421
PF09060,810.2778
PF09064,1028.4421
PF09066,1934.5575
PF09067,684.0000
PF09068,1028.4421
PF09069,1028.4421
PF09070,2100.6973
PF09072,1934.5575
PF09073,1934.5575
PF09079,3145.0000
PF09084,3145.0000
PF09085,454.3147
PF09088,1934.5575
PF09090,1934.5575
PF09092,720.5000
PF09103,2100.6973
PF09104,1577.8820
PF09108,120.4265
PF09109,120.4265
PF09110,1934.5575
PF09111,2100.6973
PF09117,3145.0000
PF09118,3145.0000
PF09121,886.0000
PF09127,3145.0000
PF09128,1577.8820
PF09133,1934.5575
PF09135,1292.5295
PF09138,3145.0000
PF09141,1028.4421
PF09145,295.0000
PF09162,948.0000
PF09164,454.3147
PF09166,886.0000
PF09169,1934.5575
PF09170,886.0000
PF09172,949.9125
PF09173,3145.0000
PF09174,2100.6973
PF09175,886.0000
PF09177,1934.5575
PF09180,4090.0000
PF09184,1934.5575
PF09186,3145.0000
PF09187,306.0686
PF09190,3145.0000
PF09191,331.8312
PF09192,1934.5575
PF09193,454.3147
PF09197,295.0000
PF09201,295.0000
PF09202,3145.0000
PF09206,3145.0000
PF09216,436.6600
PF09229,2100.6973
PF09230,886.0000
PF09232,1577.8820
PF09234,3145.0000
PF09236,244.4157
PF09237,1660.0000
PF09238,544.1525
PF09239,3145.0000
PF09240,810.2778
PF09243,3145.0000
PF09246,810.2778
PF09247,1714.2089
PF09248,1577.8820
PF09249,18.5349
PF09252,167.7625
PF09253,119.5142
PF09256,331.8312
PF09257,544.1525
PF09258,3145.0000
PF09260,1660.0000
PF09261,4090.0000
PF09262,1934.5575
PF09263,886.0000
PF09265,3145.0000
PF09267,740.0000
PF09268,1934.5575
PF09269,3145.0000
PF09270,1292.5295
PF09271,1292.5295
PF09272,454.3147
PF09273,3145.0000
PF09279,1577.8820
PF09280,1934.5575
PF09282,1934.5575
PF09284,3145.0000
PF09285,3145.0000
PF09286,3145.0000
PF09287,810.2778
PF09288,1934.5575
PF09289,810.2778
PF09291,382.3736
PF09292,55.6768
PF09294,3145.0000
PF09295,3145.0000
PF09296,3145.0000
PF09297,3145.0000
PF09298,3145.0000
PF09302,1714.2089
PF09303,454.3147
PF09304,740.0000
PF09305,645.7238
PF09307,544.1525
PF09309,810.2778
PF09310,544.1525
PF09311,1028.4421
PF09316,886.0000
PF09317,3145.0000
PF09320,1934.5575
PF09324,2230.0000
PF09325,1934.5575
PF09326,3145.0000
PF09328,481.7717
PF09329,1934.5575
PF09330,3145.0000
PF09331,306.0686
PF09332,1934.5575
PF09333,1934.5575
PF09334,3145.0000
PF09335,3145.0000
PF09336,3145.0000
PF09337,1934.5575
PF09340,1934.5575
PF09341,3145.0000
PF09342,810.2778
PF09346,3145.0000
PF09347,3145.0000
PF09348,3145.0000
PF09349,3145.0000
PF09350,3145.0000
PF09351,3145.0000
PF09353,3145.0000
PF09354,886.0000
PF09359,3145.0000
PF09360,3145.0000
PF09362,3145.0000
PF09363,3145.0000
PF09364,3145.0000
PF09365,3145.0000
PF09366,3145.0000
PF09368,2100.6973
PF09369,3145.0000
PF09370,3145.0000
PF09371,3145.0000
PF09377,3145.0000
PF09379,1577.8820
PF09380,1028.4421
PF09382,4090.0000
PF09384,1934.5575
PF09387,1660.0000
PF09394,3145.0000
PF09396,645.7238
PF09398,2100.6973
PF09402,2100.6973
PF09404,1934.5575
PF09405,1934.5575
PF09409,1934.5575
PF09412,3145.0000
PF09415,1934.5575
PF09418,1934.5575
PF09420,2100.6973
PF09421,197.0000
PF09422,544.1525
PF09423,3145.0000
PF09424,3145.0000
PF09425,1577.8820
PF09426,295.0000
PF09427,1292.5295
PF09428,1292.5295
PF09429,1934.5575
PF09430,1934.5575
PF09431,1934.5575
PF09432,295.0000
PF09435,656.6236
PF09437,295.0000
PF09439,1934.5575
PF09440,1934.5575
PF09441,656.6236
PF09443,810.2778
PF09444,1934.5575
PF09445,3145.0000
PF09446,1934.5575
PF09447,1292.5295
PF09451,2230.0000
PF09452,295.0000
PF09453,1487.8820
PF09454,1934.5575
PF09457,1028.4421
PF09458,3145.0000
PF09461,345.7520
PF09462,656.6236
PF09463,590.0000
PF09465,1934.5575
PF09468,1934.5575
PF09469,810.2778
PF09470,645.7238
PF09471,3145.0000
PF09478,1577.8820
PF09494,1934.5575
PF09495,1934.5575
PF09496,1934.5575
PF09497,1660.0000
PF09500,3145.0000
PF09507,1934.5575
PF09510,295.0000
PF09511,3145.0000
PF09514,331.8312
PF09531,1934.5575
PF09532,1934.5575
PF09537,3145.0000
PF09585,3145.0000
PF09591,475.9125
PF09592,34.0084
PF09596,1577.8820
PF09597,1934.5575
PF09598,1577.8820
PF09606,1028.4421
PF09607,1934.5575
PF09631,1714.2089
PF09635,295.0000
PF09637,1934.5575
PF09649,1577.8820
PF09656,110.6292
PF09664,3145.0000
PF09666,810.2778
PF09667,544.1525
PF09668,3145.0000
PF09685,3145.0000
PF09687,436.6600
PF09688,436.6600
PF09692,656.6236
PF09696,1934.5575
PF09713,1934.5575
PF09715,28.0725
PF09716,436.6600
PF09717,1934.5575
PF09724,1934.5575
PF09725,1934.5575
PF09726,1577.8820
PF09727,886.0000
PF09728,1934.5575
PF09729,1577.8820
PF09730,1028.4421
PF09732,1934.5575
PF09733,1934.5575
PF09734,1934.5575
PF09735,1934.5575
PF09736,1934.5575
PF09737,1714.2089
PF09738,1028.4421
PF09739,1934.5575
PF09740,1934.5575
PF09741,1577.8820
PF09742,1934.5575
PF09743,1934.5575
PF09744,1028.4421
PF09745,1934.5575
PF09746,1714.2089
PF09747,1934.5575
PF09748,1934.5575
PF09750,1934.5575
PF09751,1934.5575
PF09752,3145.0000
PF09753,1934.5575
PF09754,3145.0000
PF09755,1934.5575
PF09756,1934.5575
PF09757,1934.5575
PF09758,1934.5575
PF09759,2100.6973
PF09762,1934.5575
PF09763,1934.5575
PF09764,3145.0000
PF09765,1934.5575
PF09766,1934.5575
PF09767,1934.5575
PF09770,1577.8820
PF09771,1028.4421
PF09772,949.9125
PF09773,1934.5575
PF09774,1487.8820
PF09775,1714.2089
PF09777,949.9125
PF09778,1934.5575
PF09779,1714.2089
PF09781,824.0000
PF09782,824.0000
PF09783,1714.2089
PF09785,1934.5575
PF09786,1934.5575
PF09787,1934.5575
PF09788,1028.4421
PF09789,1028.4421
PF09790,1577.8820
PF09791,3145.0000
PF09792,656.6236
PF09793,1934.5575
PF09794,1934.5575
PF09795,295.0000
PF09797,1934.5575
PF09798,1292.5295
PF09799,1934.5575
PF09801,1934.5575
PF09802,1934.5575
PF09804,1660.0000
PF09805,2100.6973
PF09806,1577.8820
PF09807,1934.5575
PF09808,1934.5575
PF09810,3145.0000
PF09811,3145.0000
PF09813,1577.8820
PF09814,1934.5575
PF09815,1934.5575
PF09816,1934.5575
PF09817,1028.4421
PF09818,3145.0000
PF09820,3145.0000
PF09822,3145.0000
PF09825,3145.0000
PF09826,3145.0000
PF09830,3145.0000
PF09834,3145.0000
PF09848,3145.0000
PF09859,646.7178
PF09861,3145.0000
PF09869,1.9356
PF09874,53.0000
PF09876,3145.0000
PF09924,4090.0000
PF09932,475.9125
PF09949,3145.0000
PF09951,3145.0000
PF09962,3145.0000
PF09972,4090.0000
PF09976,3145.0000
PF09980,3145.0000
PF09991,3145.0000
PF09992,3145.0000
PF09994,3145.0000
PF10000,3145.0000
PF10011,3145.0000
PF10014,3145.0000
PF10018,1934.5575
PF10028,830.0000
PF10032,1934.5575
PF10033,1934.5575
PF10034,3145.0000
PF10036,1934.5575
PF10042,3145.0000
PF10044,1934.5575
PF10046,3145.0000
PF10049,248.0000
PF10056,3145.0000
PF10058,1577.8820
PF10063,3145.0000
PF10075,1934.5575
PF10104,1934.5575
PF10108,949.9125
PF10117,4090.0000
PF10137,3145.0000
PF10138,3145.0000
PF10142,3145.0000
PF10143,3145.0000
PF10145,3145.0000
PF10146,1487.8820
PF10147,949.9125
PF10148,1577.8820
PF10149,1934.5575
PF10150,3145.0000
PF10151,1577.8820
PF10152,1934.5575
PF10153,1934.5575
PF10154,1934.5575
PF10155,1934.5575
PF10156,1934.5575
PF10157,1577.8820
PF10158,1487.8820
PF10159,1934.5575
PF10160,1577.8820
PF10162,3145.0000
PF10163,1934.5575
PF10164,886.0000
PF10165,1934.5575
PF10166,1934.5575
PF10167,1660.0000
PF10168,1934.5575
PF10169,886.0000
PF10170,1934.5575
PF10172,1934.5575
PF10173,3145.0000
PF10174,886.0000
PF10175,1934.5575
PF10176,1292.5295
PF10177,810.2778
PF10178,1934.5575
PF10179,886.0000
PF10180,2100.6973
PF10181,1934.5575
PF10184,3145.0000
PF10185,1934.5575
PF10186,1934.5575
PF10187,1934.5575
PF10188,1934.5575
PF10189,1934.5575
PF10190,1487.8820
PF10191,1934.5575
PF10192,1934.5575
PF10193,1934.5575
PF10195,1028.4421
PF10197,1934.5575
PF10198,1934.5575
PF10199,1934.5575
PF10203,1934.5575
PF10204,1028.4421
PF10205,1487.8820
PF10208,1934.5575
PF10209,2100.6973
PF10211,2100.6973
PF10212,1487.8820
PF10214,1292.5295
PF10215,1934.5575
PF10217,1934.5575
PF10218,1934.5575
PF10220,1934.5575
PF10221,1487.8820
PF10222,1487.8820
PF10223,1934.5575
PF10224,1292.5295
PF10225,1934.5575
PF10226,1028.4421
PF10228,3145.0000
PF10229,3145.0000
PF10230,1934.5575
PF10232,1934.5575
PF10233,1292.5295
PF10234,2100.6973
PF10235,1934.5575
PF10236,1934.5575
PF10237,3145.0000
PF10238,1934.5575
PF10239,1934.5575
PF10240,1934.5575
PF10241,3145.0000
PF10242,1292.5295
PF10243,1934.5575
PF10248,2100.6973
PF10250,3145.0000
PF10251,1934.5575
PF10252,1934.5575
PF10253,1934.5575
PF10254,1487.8820
PF10255,1934.5575
PF10256,1934.5575
PF10257,1934.5575
PF10258,1934.5575
PF10259,1934.5575
PF10260,1934.5575
PF10261,1292.5295
PF10262,3145.0000
PF10263,3145.0000
PF10264,886.0000
PF10265,1028.4421
PF10266,1934.5575
PF10267,1028.4421
PF10268,1934.5575
PF10269,3145.0000
PF10270,1934.5575
PF10271,1028.4421
PF10272,1487.8820
PF10273,2100.6973
PF10274,2100.6973
PF10275,3145.0000
PF10276,3145.0000
PF10277,3145.0000
PF10278,1577.8820
PF10280,1934.5575
PF10281,1292.5295
PF10282,3145.0000
PF10283,2230.0000
PF10287,3145.0000
PF10288,1934.5575
PF10290,3145.0000
PF10291,1934.5575
PF10292,810.2778
PF10294,3145.0000
PF10295,656.6236
PF10296,3145.0000
PF10297,1292.5295
PF10300,3145.0000
PF10302,1934.5575
PF10303,656.6236
PF10304,1934.5575
PF10307,1714.2089
PF10309,1934.5575
PF10310,1292.5295
PF10312,1934.5575
PF10313,1714.2089
PF10316,810.2778
PF10317,810.2778
PF10318,886.0000
PF10319,210.6966
PF10320,1934.5575
PF10321,810.2778
PF10322,120.4265
PF10323,3145.0000
PF10324,948.0000
PF10325,120.4265
PF10326,810.2778
PF10327,810.2778
PF10328,886.0000
PF10329,656.6236
PF10330,656.6236
PF10332,1487.8820
PF10333,1577.8820
PF10334,656.6236
PF10335,886.0000
PF10336,656.6236
PF10337,656.6236
PF10338,1934.5575
PF10340,3145.0000
PF10341,1292.5295
PF10342,3145.0000
PF10343,3145.0000
PF10345,1577.8820
PF10346,656.6236
PF10350,1934.5575
PF10353,295.0000
PF10354,3145.0000
PF10356,1487.8820
PF10357,1934.5575
PF10358,1934.5575
PF10360,3145.0000
PF10361,656.6236
PF10363,1934.5575
PF10366,1934.5575
PF10367,1934.5575
PF10369,3145.0000
PF10371,3145.0000
PF10373,3145.0000
PF10374,1934.5575
PF10375,1660.0000
PF10376,1487.8820
PF10377,1934.5575
PF10378,1292.5295
PF10381,1934.5575
PF10382,1934.5575
PF10383,656.6236
PF10384,1292.5295
PF10390,1714.2089
PF10391,3145.0000
PF10392,1934.5575
PF10393,645.7238
PF10394,1934.5575
PF10395,1487.8820
PF10396,3145.0000
PF10397,3145.0000
PF10399,810.2778
PF10403,1934.5575
PF10404,1934.5575
PF10405,1934.5575
PF10406,1934.5575
PF10407,1487.8820
PF10408,1934.5575
PF10409,2230.0000
PF10413,645.7238
PF10414,3145.0000
PF10415,4090.0000
PF10417,3145.0000
PF10419,1934.5575
PF10420,544.1525
PF10426,544.1525
PF10427,1292.5295
PF10428,656.6236
PF10429,295.0000
PF10430,544.1525
PF10431,3145.0000
PF10433,2230.0000
PF10434,295.0000
PF10435,3145.0000
PF10436,1934.5575
PF10440,846.1460
PF10441,1934.5575
PF10442,3145.0000
PF10444,1934.5575
PF10445,656.6236
PF10446,656.6236
PF10447,3145.0000
PF10448,295.0000
PF10450,295.0000
PF10451,1934.5575
PF10453,1934.5575
PF10454,1292.5295
PF10455,1292.5295
PF10456,1028.4421
PF10457,1577.8820
PF10458,3145.0000
PF10461,544.1525
PF10466,295.0000
PF10468,35.6144
PF10469,3145.0000
PF10470,645.7238
PF10471,1934.5575
PF10472,454.3147
PF10473,3145.0000
PF10474,1934.5575
PF10475,1934.5575
PF10476,810.2778
PF10477,1577.8820
PF10479,1028.4421
PF10480,1028.4421
PF10481,886.0000
PF10482,645.7238
PF10483,1934.5575
PF10486,1487.8820
PF10487,1577.8820
PF10488,1028.4421
PF10490,684.0000
PF10491,1028.4421
PF10492,886.0000
PF10493,1934.5575
PF10494,1934.5575
PF10495,1292.5295
PF10496,1714.2089
PF10497,1660.0000
PF10498,2100.6973
PF10500,1487.8820
PF10502,3145.0000
PF10503,3145.0000
PF10504,3145.0000
PF10505,1934.5575
PF10506,949.9125
PF10507,1934.5575
PF10508,1934.5575
PF10509,3145.0000
PF10510,1934.5575
PF10511,132.0287
PF10512,1934.5575
PF10513,1934.5575
PF10515,1028.4421
PF10516,3145.0000
PF10520,3145.0000
PF10521,1577.8820
PF10522,331.8312
PF10524,1028.4421
PF10525,824.0000
PF10528,3145.0000
PF10529,132.0287
PF10532,57.2648
PF10533,1577.8820
PF10534,1028.4421
PF10536,1577.8820
PF10537,2100.6973
PF10539,1934.5575
PF10540,1292.5295
PF10541,810.2778
PF10542,202.0000
PF10544,3145.0000
PF10545,1934.5575
PF10551,3145.0000
PF10557,2230.0000
PF10559,3145.0000
PF10561,1934.5575
PF10563,3145.0000
PF10564,408.5875
PF10565,544.1525
PF10570,454.3147
PF10571,3145.0000
PF10572,1487.8820
PF10573,948.0000
PF10574,1487.8820
PF10576,3145.0000
PF10577,3145.0000
PF10578,886.0000
PF10579,3145.0000
PF10580,544.1525
PF10581,740.2778
PF10583,132.0287
PF10584,3145.0000
PF10587,2100.6973
PF10588,3145.0000
PF10589,3145.0000
PF10590,3145.0000
PF10591,3145.0000
PF10595,1934.5575
PF10596,2100.6973
PF10597,2100.6973
PF10598,2100.6973
PF10600,645.7238
PF10601,3145.0000
PF10602,3145.0000
PF10604,3145.0000
PF10606,645.7238
PF10607,1934.5575
PF10608,684.0000
PF10609,3145.0000
PF10613,1577.8820
PF10629,1028.4421
PF10630,132.0287
PF10631,382.3736
PF10637,1934.5575
PF10638,295.0000
PF10645,295.0000
PF10650,1934.5575
PF10659,163.4310
PF10662,3145.0000
PF10674,3145.0000
PF10680,590.0000
PF10681,656.6236
PF10683,1577.8820
PF10693,3145.0000
PF10699,1934.5575
PF10703,3145.0000
PF10705,170.6814
PF10712,3145.0000
PF10714,306.0686
PF10716,3145.0000
PF10731,30.0500
PF10744,1714.2089
PF10780,1934.5575
PF10785,1934.5575
PF10793,193.0785
PF10843,295.0000
PF10846,1292.5295
PF10853,949.9125
PF10856,1487.8820
PF10863,295.0000
PF10868,170.6814
PF10873,1028.4421
PF10912,120.4265
PF10914,3145.0000
PF10917,743.0000
PF10950,119.5142
PF10961,1934.5575
PF10974,3145.0000
PF10988,3145.0000
PF10994,3145.0000
PF10996,3145.0000
PF10998,2230.0000
PF11001,590.0000
PF11002,244.4157
PF11016,3145.0000
PF11017,3145.0000
PF11018,810.2778
PF11022,1292.5295
PF11027,1028.4421
PF11029,1028.4421
PF11032,544.1525
PF11034,492.0000
PF11035,886.0000
PF11037,1577.8820
PF11051,3145.0000
PF11055,295.0000
PF11057,645.7238
PF11066,3145.0000
PF11069,2100.6973
PF11070,3145.0000
PF11071,3145.0000
PF11078,357.6744
PF11092,331.8312
PF11095,1934.5575
PF11105,774.7778
